Student_ID,Machine_learning,Data_mining,Cyber_security,Software_engineering,Research_methodology,Blockchain,Total_Score,Percentage,Class
RP18753,95,79,88,86,76,81,505,84.16666666666667,First Class
RP07083,44,49,48,44,48,42,275,45.83333333333333,Pass Class
RP17689,85,76,79,88,78,73,479,79.83333333333333,First Class
RP14410,62,61,63,60,66,62,374,62.33333333333333,Second Class
RP03522,28,7,27,25,11,17,115,19.166666666666668,Fail
RP10923,54,52,50,58,55,59,328,54.666666666666664,Lower Class
RP17395,89,74,84,94,97,95,533,88.83333333333333,First Class
RP04479,45,48,41,44,46,43,267,44.5,Pass Class
RP05661,48,48,42,42,42,41,263,43.833333333333336,Pass Class
RP09789,51,57,59,50,56,55,328,54.666666666666664,Lower Class
RP00068,12,38,19,20,17,5,111,18.5,Fail
RP10777,50,56,56,52,57,51,322,53.666666666666664,Lower Class
RP12627,61,67,63,62,65,63,381,63.5,Second Class
RP19141,88,71,90,95,96,76,516,86.0,First Class
RP11389,57,59,58,53,55,58,340,56.666666666666664,Lower Class
RP19407,94,72,80,85,78,93,502,83.66666666666667,First Class
RP13520,66,68,69,63,61,67,394,65.66666666666666,Second Class
RP17877,75,84,75,88,77,90,489,81.5,First Class
RP16332,86,86,77,87,86,89,511,85.16666666666667,First Class
RP07610,40,40,46,44,48,40,258,43.0,Pass Class
RP01259,18,31,14,19,19,28,129,21.5,Fail
RP03840,23,17,16,9,22,22,109,18.166666666666668,Fail
RP14543,63,65,62,69,62,62,383,63.83333333333333,Second Class
RP16055,73,91,71,84,71,95,485,80.83333333333333,First Class
RP06048,49,44,41,49,43,40,266,44.333333333333336,Pass Class
RP15716,64,64,69,63,69,61,390,65.0,Second Class
RP00992,10,37,37,20,16,32,152,25.333333333333336,Fail
RP03505,8,6,3,16,19,36,88,14.666666666666666,Fail
RP08306,58,55,59,56,57,50,335,55.833333333333336,Lower Class
RP00920,20,27,21,26,22,21,137,22.833333333333332,Fail
RP10702,53,57,50,57,50,55,322,53.666666666666664,Lower Class
RP11679,54,59,50,52,53,53,321,53.5,Lower Class
RP00166,13,21,7,17,21,25,104,17.333333333333336,Fail
RP17852,70,100,83,95,96,99,543,90.5,First Class
RP16168,91,74,80,87,100,81,513,85.5,First Class
RP06645,40,40,41,41,44,47,253,42.16666666666667,Pass Class
RP17472,82,72,92,85,76,76,483,80.5,First Class
RP12796,69,61,69,63,67,61,390,65.0,Second Class
RP14335,66,69,61,65,67,63,391,65.16666666666666,Second Class
RP14283,62,68,66,66,66,67,395,65.83333333333333,Second Class
RP09142,57,58,52,52,57,54,330,55.00000000000001,Lower Class
RP04595,45,47,45,40,42,48,267,44.5,Pass Class
RP18053,85,85,76,97,71,74,488,81.33333333333333,First Class
RP11963,58,57,53,50,54,53,325,54.166666666666664,Lower Class
RP10699,57,54,54,52,56,52,325,54.166666666666664,Lower Class
RP13300,66,68,68,61,68,66,397,66.16666666666666,Second Class
RP02851,13,24,14,25,10,31,117,19.5,Fail
RP14193,65,64,66,65,66,65,391,65.16666666666666,Second Class
RP17110,86,90,80,90,77,85,508,84.66666666666667,First Class
RP19980,71,80,91,95,95,79,511,85.16666666666667,First Class
RP16316,83,79,93,84,86,98,523,87.16666666666667,First Class
RP17707,78,83,82,89,93,87,512,85.33333333333334,First Class
RP12639,69,63,64,67,61,69,393,65.5,Second Class
RP19913,94,83,92,93,95,88,545,90.83333333333333,First Class
RP07003,41,42,49,49,41,45,267,44.5,Pass Class
RP04461,41,42,43,44,46,42,258,43.0,Pass Class
RP01475,20,24,9,9,14,23,99,16.5,Fail
RP10698,59,57,52,59,57,52,336,56.00000000000001,Lower Class
RP14909,66,60,62,68,66,65,387,64.5,Second Class
RP06624,44,45,42,43,44,45,263,43.833333333333336,Pass Class
RP09307,53,55,54,50,52,53,317,52.83333333333333,Lower Class
RP15135,69,64,64,67,66,63,393,65.5,Second Class
RP19924,82,70,97,95,91,90,525,87.5,First Class
RP08491,52,58,56,54,59,51,330,55.00000000000001,Lower Class
RP09868,51,52,51,51,51,55,311,51.83333333333333,Lower Class
RP11540,52,54,54,52,59,50,321,53.5,Lower Class
RP14363,66,67,66,67,62,64,392,65.33333333333333,Second Class
RP02736,39,14,28,15,26,13,135,22.5,Fail
RP05670,47,44,40,46,44,42,263,43.833333333333336,Pass Class
RP12032,63,69,62,64,63,62,383,63.83333333333333,Second Class
RP04989,43,45,40,47,49,47,271,45.166666666666664,Pass Class
RP01206,22,27,17,14,14,6,100,16.666666666666664,Fail
RP02379,1,12,18,27,22,5,85,14.166666666666666,Fail
RP15624,64,69,62,66,63,69,393,65.5,Second Class
RP15618,62,68,60,67,61,64,382,63.66666666666667,Second Class
RP16719,82,88,74,91,74,75,484,80.66666666666666,First Class
RP12518,66,62,60,66,68,69,391,65.16666666666666,Second Class
RP04173,49,45,41,43,44,41,263,43.833333333333336,Pass Class
RP12392,65,67,69,68,66,63,398,66.33333333333333,Second Class
RP12743,69,65,65,64,63,67,393,65.5,Second Class
RP08093,58,59,54,56,57,59,343,57.166666666666664,Lower Class
RP16127,73,70,76,90,80,86,475,79.16666666666666,First Class
RP16104,85,72,82,98,74,76,487,81.16666666666667,First Class
RP16350,95,95,79,78,78,75,500,83.33333333333334,First Class
RP14011,65,60,65,63,68,67,388,64.66666666666666,Second Class
RP00366,14,16,11,8,26,32,107,17.833333333333336,Fail
RP02104,1,28,34,6,12,33,114,19.0,Fail
RP13529,65,62,67,67,67,64,392,65.33333333333333,Second Class
RP11142,55,59,59,53,53,58,337,56.166666666666664,Lower Class
RP03760,20,5,9,16,34,12,96,16.0,Fail
RP00690,39,38,38,10,35,20,180,30.0,Fail
RP01838,26,21,3,18,29,13,110,18.333333333333332,Fail
RP17974,96,89,100,80,76,84,525,87.5,First Class
RP18273,99,73,80,75,100,85,512,85.33333333333334,First Class
RP09733,52,54,59,54,56,55,330,55.00000000000001,Lower Class
RP05711,41,49,42,41,48,49,270,45.0,Pass Class
RP16035,87,96,84,84,88,80,519,86.5,First Class
RP08800,53,57,56,57,58,54,335,55.833333333333336,Lower Class
RP04501,49,48,46,43,46,45,277,46.166666666666664,Pass Class
RP15229,68,66,68,63,68,67,400,66.66666666666666,Second Class
RP01094,38,4,25,26,18,1,112,18.666666666666668,Fail
RP16397,100,82,88,70,80,78,498,83.0,First Class
RP06719,47,47,41,48,47,41,271,45.166666666666664,Pass Class
RP19853,70,71,94,73,95,97,500,83.33333333333334,First Class
RP08961,51,51,54,52,53,57,318,53.0,Lower Class
RP12680,62,65,61,62,64,67,381,63.5,Second Class
RP15900,69,69,68,66,67,65,404,67.33333333333333,Second Class
RP00161,6,16,33,8,37,23,123,20.5,Fail
RP00204,32,17,25,22,38,26,160,26.666666666666668,Fail
RP06484,41,49,41,48,44,40,263,43.833333333333336,Pass Class
RP03941,2,31,1,13,9,31,87,14.499999999999998,Fail
RP09556,54,55,56,54,56,55,330,55.00000000000001,Lower Class
RP18958,86,82,100,88,90,89,535,89.16666666666667,First Class
RP04934,49,46,43,40,40,46,264,44.0,Pass Class
RP11127,51,51,54,53,51,50,310,51.66666666666667,Lower Class
RP10007,56,55,55,55,56,56,333,55.50000000000001,Lower Class
RP07648,44,40,46,42,44,45,261,43.5,Pass Class
RP19964,94,78,98,99,73,93,535,89.16666666666667,First Class
RP01231,27,1,9,24,24,3,88,14.666666666666666,Fail
RP09167,50,56,58,54,55,54,327,54.50000000000001,Lower Class
RP15797,61,68,68,63,63,61,384,64.0,Second Class
RP03047,30,12,37,5,24,17,125,20.833333333333336,Fail
RP13898,65,67,65,62,69,65,393,65.5,Second Class
RP07958,46,47,42,49,47,42,273,45.5,Pass Class
RP11143,55,51,55,57,54,56,328,54.666666666666664,Lower Class
RP02916,29,16,27,27,31,34,164,27.333333333333332,Fail
RP19101,99,85,81,86,99,74,524,87.33333333333333,First Class
RP17888,90,85,80,76,98,70,499,83.16666666666667,First Class
RP15982,62,67,60,66,65,62,382,63.66666666666667,Second Class
RP15738,69,63,67,64,62,66,391,65.16666666666666,Second Class
RP17047,96,77,94,95,70,86,518,86.33333333333333,First Class
RP04252,45,41,44,49,40,47,266,44.333333333333336,Pass Class
RP06112,42,49,44,42,46,44,267,44.5,Pass Class
RP15021,66,63,69,63,67,65,393,65.5,Second Class
RP15326,64,66,65,61,60,60,376,62.66666666666667,Second Class
RP13441,66,61,65,66,61,67,386,64.33333333333333,Second Class
RP06205,45,44,47,48,41,45,270,45.0,Pass Class
RP18975,97,86,95,78,78,98,532,88.66666666666667,First Class
RP12227,60,67,69,63,61,68,388,64.66666666666666,Second Class
RP02726,38,35,27,25,9,22,156,26.0,Fail
RP04291,45,49,41,41,47,40,263,43.833333333333336,Pass Class
RP04335,49,47,43,44,49,44,276,46.0,Pass Class
RP10745,58,54,50,50,55,55,322,53.666666666666664,Lower Class
RP12070,66,62,62,64,68,68,390,65.0,Second Class
RP19527,78,88,97,75,97,83,518,86.33333333333333,First Class
RP00384,8,35,10,5,22,35,115,19.166666666666668,Fail
RP13681,69,61,67,63,69,68,397,66.16666666666666,Second Class
RP15072,68,64,67,69,65,61,394,65.66666666666666,Second Class
RP07486,42,48,40,40,48,42,260,43.333333333333336,Pass Class
RP12946,66,63,64,63,64,63,383,63.83333333333333,Second Class
RP04887,42,43,48,42,45,46,266,44.333333333333336,Pass Class
RP00858,26,22,25,30,19,33,155,25.833333333333336,Fail
RP00371,37,6,1,16,16,24,100,16.666666666666664,Fail
RP06540,41,44,42,42,49,47,265,44.166666666666664,Pass Class
RP11442,55,56,57,55,50,58,331,55.166666666666664,Lower Class
RP02562,21,34,31,0,27,33,146,24.333333333333336,Fail
RP03802,11,6,37,24,37,16,131,21.833333333333332,Fail
RP10833,54,57,59,51,54,58,333,55.50000000000001,Lower Class
RP05456,46,40,49,44,46,45,270,45.0,Pass Class
RP16535,75,97,92,99,81,88,532,88.66666666666667,First Class
RP12683,68,64,64,65,62,61,384,64.0,Second Class
RP10540,53,55,50,51,53,57,319,53.166666666666664,Lower Class
RP08842,59,57,58,50,53,52,329,54.833333333333336,Lower Class
RP06860,44,46,47,40,47,43,267,44.5,Pass Class
RP10974,51,56,53,55,59,58,332,55.333333333333336,Lower Class
RP16574,98,90,70,78,70,97,503,83.83333333333334,First Class
RP10626,53,52,55,59,54,59,332,55.333333333333336,Lower Class
RP00955,8,12,20,4,16,16,76,12.666666666666668,Fail
RP07405,41,41,41,47,47,41,258,43.0,Pass Class
RP15400,60,67,62,68,66,67,390,65.0,Second Class
RP05945,43,45,48,41,40,46,263,43.833333333333336,Pass Class
RP13371,62,67,65,66,69,64,393,65.5,Second Class
RP00616,16,25,7,13,15,25,101,16.833333333333332,Fail
RP11784,54,52,59,55,53,52,325,54.166666666666664,Lower Class
RP02576,38,15,36,4,14,10,117,19.5,Fail
RP00054,37,30,12,4,24,36,143,23.833333333333336,Fail
RP06411,49,47,40,47,48,45,276,46.0,Pass Class
RP03341,27,6,37,11,32,12,125,20.833333333333336,Fail
RP03517,6,22,21,21,27,36,133,22.166666666666668,Fail
RP09898,52,52,58,50,51,50,313,52.166666666666664,Lower Class
RP19079,94,89,76,83,73,75,490,81.66666666666667,First Class
RP16475,87,100,84,71,77,98,517,86.16666666666667,First Class
RP16430,80,91,86,77,86,75,495,82.5,First Class
RP09686,53,54,51,58,57,51,324,54.0,Lower Class
RP05877,40,49,42,47,48,45,271,45.166666666666664,Pass Class
RP11749,50,55,59,53,55,51,323,53.833333333333336,Lower Class
RP00490,32,9,30,28,36,6,141,23.5,Fail
RP08996,51,51,53,50,56,57,318,53.0,Lower Class
RP13146,68,64,66,61,69,65,393,65.5,Second Class
RP15936,67,61,62,68,65,69,392,65.33333333333333,Second Class
RP01813,20,33,19,8,1,37,118,19.666666666666664,Fail
RP18059,97,77,94,96,90,84,538,89.66666666666666,First Class
RP00991,10,18,7,26,10,5,76,12.666666666666668,Fail
RP19662,100,86,91,78,91,83,529,88.16666666666667,First Class
RP11664,54,59,51,56,51,55,326,54.333333333333336,Lower Class
RP17602,94,100,84,84,96,99,557,92.83333333333333,First Class
RP11706,55,59,51,50,53,50,318,53.0,Lower Class
RP02973,28,21,37,8,7,34,135,22.5,Fail
RP18498,76,90,90,74,100,86,516,86.0,First Class
RP08412,58,55,50,52,56,57,328,54.666666666666664,Lower Class
RP02943,1,28,20,38,20,7,114,19.0,Fail
RP09481,51,57,51,54,56,58,327,54.50000000000001,Lower Class
RP03164,30,36,24,15,17,37,159,26.5,Fail
RP04679,47,45,46,46,46,49,279,46.5,Pass Class
RP02619,1,10,31,31,12,7,92,15.333333333333332,Fail
RP03613,37,13,4,28,34,4,120,20.0,Fail
RP08236,59,50,57,52,54,54,326,54.333333333333336,Lower Class
RP07872,48,48,44,48,47,47,282,47.0,Pass Class
RP17946,87,78,75,72,70,85,467,77.83333333333333,First Class
RP19881,74,91,71,74,76,84,470,78.33333333333333,First Class
RP11619,56,58,59,59,50,50,332,55.333333333333336,Lower Class
RP03793,4,35,5,12,5,23,84,14.000000000000002,Fail
RP11764,59,53,58,56,54,57,337,56.166666666666664,Lower Class
RP11578,57,55,58,54,56,54,334,55.666666666666664,Lower Class
RP09696,59,58,51,56,53,50,327,54.50000000000001,Lower Class
RP02855,38,34,6,9,22,16,125,20.833333333333336,Fail
RP10046,59,53,54,56,51,54,327,54.50000000000001,Lower Class
RP15789,60,66,66,63,66,60,381,63.5,Second Class
RP03440,5,20,15,38,7,16,101,16.833333333333332,Fail
RP01893,23,6,39,23,11,30,132,22.0,Fail
RP06458,44,49,44,47,41,46,271,45.166666666666664,Pass Class
RP00250,16,17,22,31,18,33,137,22.833333333333332,Fail
RP15561,69,64,64,64,63,61,385,64.16666666666667,Second Class
RP05256,49,42,44,40,44,48,267,44.5,Pass Class
RP19073,77,86,75,87,90,79,494,82.33333333333334,First Class
RP15769,66,67,64,62,64,65,388,64.66666666666666,Second Class
RP05168,43,49,44,44,40,49,269,44.83333333333333,Pass Class
RP13007,68,64,64,66,66,68,396,66.0,Second Class
RP11768,52,56,55,52,56,54,325,54.166666666666664,Lower Class
RP06461,45,40,49,48,40,44,266,44.333333333333336,Pass Class
RP01506,9,12,25,17,34,11,108,18.0,Fail
RP16682,82,76,87,86,84,84,499,83.16666666666667,First Class
RP00671,5,1,21,11,18,5,61,10.166666666666666,Fail
RP19459,97,100,82,95,77,100,551,91.83333333333333,First Class
RP15241,66,62,67,64,68,66,393,65.5,Second Class
RP14897,67,60,65,63,66,66,387,64.5,Second Class
RP09472,52,55,54,55,54,50,320,53.333333333333336,Lower Class
RP17477,78,75,76,84,73,89,475,79.16666666666666,First Class
RP00898,15,15,2,35,9,39,115,19.166666666666668,Fail
RP03307,14,4,31,35,19,8,111,18.5,Fail
RP15774,67,68,63,65,60,62,385,64.16666666666667,Second Class
RP08027,58,54,59,55,55,55,336,56.00000000000001,Lower Class
RP06240,45,41,41,41,42,41,251,41.833333333333336,Pass Class
RP10859,55,51,54,56,51,51,318,53.0,Lower Class
RP15839,64,62,66,66,66,63,387,64.5,Second Class
RP11386,51,58,55,58,54,55,331,55.166666666666664,Lower Class
RP02891,3,2,1,13,24,39,82,13.666666666666666,Fail
RP06004,46,41,42,47,42,48,266,44.333333333333336,Pass Class
RP07740,42,48,42,49,46,43,270,45.0,Pass Class
RP18582,83,97,79,80,80,80,499,83.16666666666667,First Class
RP12932,66,61,68,65,61,66,387,64.5,Second Class
RP10814,53,57,50,59,57,57,333,55.50000000000001,Lower Class
RP15287,63,63,63,66,64,69,388,64.66666666666666,Second Class
RP14395,67,63,61,64,64,61,380,63.33333333333333,Second Class
RP16805,88,83,74,79,98,85,507,84.5,First Class
RP19137,85,71,78,83,88,81,486,81.0,First Class
RP08398,54,50,53,51,52,58,318,53.0,Lower Class
RP14006,68,66,65,68,60,62,389,64.83333333333333,Second Class
RP00003,29,30,28,31,20,5,143,23.833333333333336,Fail
RP14163,65,68,69,62,64,65,393,65.5,Second Class
RP10563,50,59,59,58,51,57,334,55.666666666666664,Lower Class
RP11997,52,53,54,51,51,50,311,51.83333333333333,Lower Class
RP09962,58,51,56,53,55,59,332,55.333333333333336,Lower Class
RP00635,0,33,4,6,20,24,87,14.499999999999998,Fail
RP12509,64,63,65,63,60,66,381,63.5,Second Class
RP18630,96,79,100,84,92,75,526,87.66666666666667,First Class
RP06477,46,43,46,49,42,43,269,44.83333333333333,Pass Class
RP15170,68,60,64,69,69,65,395,65.83333333333333,Second Class
RP04178,45,45,42,43,40,44,259,43.166666666666664,Pass Class
RP18471,96,94,95,82,90,73,530,88.33333333333333,First Class
RP19725,78,81,90,97,100,90,536,89.33333333333333,First Class
RP11065,55,51,57,50,58,59,330,55.00000000000001,Lower Class
RP10532,59,58,54,51,51,58,331,55.166666666666664,Lower Class
RP05992,44,48,48,49,46,48,283,47.16666666666667,Pass Class
RP16695,89,75,94,78,75,86,497,82.83333333333334,First Class
RP02582,26,36,8,31,27,23,151,25.166666666666664,Fail
RP18319,89,82,100,89,100,84,544,90.66666666666666,First Class
RP12000,59,50,57,59,51,54,330,55.00000000000001,Lower Class
RP08386,51,51,50,52,57,50,311,51.83333333333333,Lower Class
RP10675,51,59,59,57,55,54,335,55.833333333333336,Lower Class
RP09448,55,57,52,54,50,57,325,54.166666666666664,Lower Class
RP02105,1,38,35,6,5,27,112,18.666666666666668,Fail
RP19334,87,83,80,83,72,100,505,84.16666666666667,First Class
RP17244,80,97,88,74,84,73,496,82.66666666666667,First Class
RP03765,34,6,26,22,39,19,146,24.333333333333336,Fail
RP04235,42,46,44,46,44,43,265,44.166666666666664,Pass Class
RP04995,43,49,47,46,48,48,281,46.833333333333336,Pass Class
RP05058,47,46,47,43,44,48,275,45.83333333333333,Pass Class
RP04435,48,49,40,48,41,46,272,45.33333333333333,Pass Class
RP11677,59,52,54,50,57,51,323,53.833333333333336,Lower Class
RP00718,5,1,26,30,29,31,122,20.333333333333332,Fail
RP03817,17,27,18,21,13,33,129,21.5,Fail
RP06774,42,41,48,42,46,48,267,44.5,Pass Class
RP11187,59,54,59,57,56,57,342,56.99999999999999,Lower Class
RP10739,56,56,55,54,52,57,330,55.00000000000001,Lower Class
RP14672,69,66,68,61,64,68,396,66.0,Second Class
RP09814,54,53,57,52,51,52,319,53.166666666666664,Lower Class
RP19948,92,73,78,98,96,83,520,86.66666666666667,First Class
RP09289,57,52,54,52,59,53,327,54.50000000000001,Lower Class
RP06812,40,48,46,43,40,45,262,43.666666666666664,Pass Class
RP03894,33,14,37,16,37,18,155,25.833333333333336,Fail
RP09360,53,50,55,58,59,59,334,55.666666666666664,Lower Class
RP15130,64,60,65,64,63,67,383,63.83333333333333,Second Class
RP10656,57,52,54,57,57,56,333,55.50000000000001,Lower Class
RP03701,28,34,21,3,35,26,147,24.5,Fail
RP07375,40,48,45,40,49,44,266,44.333333333333336,Pass Class
RP06315,43,43,44,45,42,43,260,43.333333333333336,Pass Class
RP12817,64,62,65,68,65,63,387,64.5,Second Class
RP03646,35,4,39,31,25,24,158,26.333333333333332,Fail
RP00193,17,36,12,23,4,34,126,21.0,Fail
RP13415,65,60,64,61,60,62,372,62.0,Second Class
RP00817,34,23,30,23,13,26,149,24.833333333333332,Fail
RP19282,77,89,83,70,98,93,510,85.0,First Class
RP15811,67,66,69,60,66,62,390,65.0,Second Class
RP06161,45,46,42,43,45,44,265,44.166666666666664,Pass Class
RP15642,64,63,66,67,65,63,388,64.66666666666666,Second Class
RP04391,47,49,40,41,42,48,267,44.5,Pass Class
RP11165,52,52,55,56,51,54,320,53.333333333333336,Lower Class
RP04928,48,46,46,45,47,48,280,46.666666666666664,Pass Class
RP05553,40,44,45,42,48,46,265,44.166666666666664,Pass Class
RP10800,55,50,54,58,58,52,327,54.50000000000001,Lower Class
RP17724,95,85,71,95,71,73,490,81.66666666666667,First Class
RP00239,10,31,18,7,6,22,94,15.666666666666668,Fail
RP12208,64,65,66,61,62,69,387,64.5,Second Class
RP19303,84,99,79,80,92,85,519,86.5,First Class
RP11170,52,54,53,57,53,56,325,54.166666666666664,Lower Class
RP19259,73,79,80,84,96,87,499,83.16666666666667,First Class
RP04237,49,43,42,42,41,46,263,43.833333333333336,Pass Class
RP05619,47,47,48,43,40,42,267,44.5,Pass Class
RP17051,98,76,92,92,85,88,531,88.5,First Class
RP08641,51,55,59,54,59,57,335,55.833333333333336,Lower Class
RP05098,49,40,45,47,40,45,266,44.333333333333336,Pass Class
RP14666,65,69,66,60,69,62,391,65.16666666666666,Second Class
RP02243,12,1,10,11,5,30,69,11.5,Fail
RP17493,72,83,71,91,72,90,479,79.83333333333333,First Class
RP03553,34,27,5,30,28,18,142,23.666666666666668,Fail
RP19291,89,84,84,94,82,70,503,83.83333333333334,First Class
RP08329,58,59,50,55,57,56,335,55.833333333333336,Lower Class
RP05629,44,45,48,42,45,46,270,45.0,Pass Class
RP10603,52,59,51,58,52,55,327,54.50000000000001,Lower Class
RP04508,48,48,40,45,45,42,268,44.666666666666664,Pass Class
RP18442,80,84,96,100,89,94,543,90.5,First Class
RP12175,69,68,61,65,63,67,393,65.5,Second Class
RP14454,65,63,67,68,61,69,393,65.5,Second Class
RP15094,66,64,66,61,67,62,386,64.33333333333333,Second Class
RP17218,74,78,82,72,92,80,478,79.66666666666666,First Class
RP02295,19,15,3,32,29,37,135,22.5,Fail
RP11804,51,58,54,56,57,50,326,54.333333333333336,Lower Class
RP19852,74,72,98,88,98,98,528,88.0,First Class
RP18431,89,74,97,78,73,85,496,82.66666666666667,First Class
RP14319,67,60,63,69,60,61,380,63.33333333333333,Second Class
RP17006,73,74,70,80,94,78,469,78.16666666666666,First Class
RP08691,52,58,56,56,55,50,327,54.50000000000001,Lower Class
RP07082,44,43,48,45,48,47,275,45.83333333333333,Pass Class
RP04734,42,45,45,45,46,49,272,45.33333333333333,Pass Class
RP08913,57,56,57,58,55,59,342,56.99999999999999,Lower Class
RP13046,60,67,65,62,64,62,380,63.33333333333333,Second Class
RP16619,87,79,96,71,100,91,524,87.33333333333333,First Class
RP19194,86,100,89,97,94,97,563,93.83333333333333,First Class
RP11282,55,55,57,56,54,55,332,55.333333333333336,Lower Class
RP14956,69,64,65,66,61,61,386,64.33333333333333,Second Class
RP19196,91,98,97,75,96,96,553,92.16666666666666,First Class
RP19111,94,75,92,80,100,96,537,89.5,First Class
RP11511,51,55,50,53,54,51,314,52.33333333333333,Lower Class
RP05521,41,47,40,43,45,40,256,42.66666666666667,Pass Class
RP11822,50,56,50,52,57,52,317,52.83333333333333,Lower Class
RP02701,31,7,29,7,18,29,121,20.166666666666664,Fail
RP01701,9,22,32,11,27,0,101,16.833333333333332,Fail
RP13597,62,63,61,68,69,65,388,64.66666666666666,Second Class
RP06969,46,42,44,40,41,48,261,43.5,Pass Class
RP18636,84,100,100,87,90,88,549,91.5,First Class
